work_id,doi,title,publication_year
W2269988370,https://doi.org/10.2166/aqua.1999.0026,The mobilisation of polycyclic aromatic hydrocarbons (PAHs) from the coal-tar lining of water pipes,1999
W2524497345,https://doi.org/10.2166/aqua.2016.038,DBPs in a chlorinated indoor swimming pool: occurrences and modeling,2016
W2470125577,https://doi.org/10.2166/aqua.2006.0005,The retention of Cryptosporidium sp. oocysts at varying depths in slow sand filters: A pilot study,2006
W1485246834,https://doi.org/10.2166/aqua.2004.0040,"Rapid start-up of biofilters for removal of ammonium, iron and manganese from ground water",2004
W2012727759,https://doi.org/10.2166/aqua.2011.024,Evaluation of parameters influencing removal efficiencies for organic contaminant degradation in advanced oxidation processes,2011
W2944460114,https://doi.org/10.2166/aqua.2019.134,"Demonstrating process robustness of potable reuse trains during challenge testing with elevated levels of acetone, formaldehyde, NDMA, and 1,4-dioxane",2019
W1978485353,https://doi.org/10.2166/aqua.2009.097,Flexible fibre filter: potential for algae removal,2009
W2224603848,https://doi.org/10.2166/aqua.2015.144,Hourly water demand forecasting for micro water grids,2015
W2029272512,https://doi.org/10.2166/aqua.2009.005,TCAA degradation in ultraviolet (UV) irradiation/hydrogen peroxide (H2O2)/micro-aeration (MCA) combination process,2009
W2026026650,https://doi.org/10.2166/aqua.2013.069,Removal of 2-methylisoborneol from aqueous solution by cattle manure compost (CMC) derived activated carbons,2013
W1997112964,https://doi.org/10.2166/aqua.2006.055,Generation of a positively charged bubble and its possible mechanism of formation,2006
W2270477075,https://doi.org/10.2166/aqua.2000.0022,A kinetic model of dissolved air flotation including the effects of interparticle forces,2000
W2269462864,https://doi.org/10.2166/aqua.2016.089,Adsorption isotherm and kinetic studies of As(V) removal from aqueous solution using cattle bone char,2016
W2253173117,https://doi.org/10.2166/aqua.2014.061,Effects of physical disturbances on media and performance of household-scale slow sand (BioSand) filters,2014
W2013083478,https://doi.org/10.2166/aqua.2009.039,Cyclodextrin nanosponges in the removal of organic matter for ultrapure water in power generation,2009
W2322217611,https://doi.org/10.2166/aqua.2012.060,Comparison of coagulant type on natural organic matter removal using equimolar concentrations,2012
W2560297070,https://doi.org/10.2166/aqua.2016.034,Leakage control of multi-source water distribution system by network partition and optimal pump schedule in China,2016
W2338403144,https://doi.org/10.2166/aqua.2003.0027,Characterization of organic matter in ozonation and biological treatment,2003
W1503966455,https://doi.org/10.2166/aqua.2005.0005,Adsorptive uptake of arsenic (V) from water by aquatic fern Salvinia natans,2005
W2086709725,https://doi.org/10.2166/aqua.2007.009,"Color removal by coagulation, flocculation and sedimentation from water containing humic substances with different apparent molecular sizes",2007
W2323580553,https://doi.org/10.2166/aqua.2013.102,Investigating and mapping spatial patterns of arsenic contamination in groundwater using regression analysis and spline interpolation technique,2013
W2040235942,https://doi.org/10.2166/aqua.2007.101,Performance evaluation of the UV disinfection reactors by CFD and fluence simulations using a concept of disinfection efficiency,2007
W2560660202,https://doi.org/10.2166/aqua.2016.048,Economic feasibility of rainwater harvesting systems: a systematic literature review,2016
W1971342201,https://doi.org/10.2166/aqua.2014.120,"Sugar palm Arenga pinnata Merr (Magnoliophyta) fruit shell as biomaterial to remove Cr(III), Cr(VI), Cd(II) and Zn(II) from aqueous solution",2014
W2604884997,https://doi.org/10.2166/aqua.2017.029,Efficient removal of some anionic dyes from aqueous solution using a polymer-coated magnetic nano-adsorbent,2017
W2951170557,https://doi.org/10.2166/aqua.2019.161,Analysis and viability of microturbines in hydraulic networks: a case study,2019
W3205346198,https://doi.org/10.2166/aqua.2021.107,Evaluation of the vulnerability in water distribution systems through targeted attacks,2021
W2768743731,https://doi.org/10.2166/aqua.2017.086,Assessment of variable speed pumps in water distribution systems considering water leakage and transient operations,2017
W1625385656,https://doi.org/10.2166/aqua.1999.64,"A comprehensive study of water consumption in the city of Córdoba, Spain",1999
W1532607007,https://doi.org/10.2166/aqua.1998.13,Dissolved air flotation: experiments and kinetic analysis,1998
W2785054482,https://doi.org/10.2166/aqua.2018.161,Nanocomposite filter made from porous mineral tuff with absorbed silver nanoparticles and its application for disinfection of water,2018
W4229911699,https://doi.org/10.2166/aqua.1998.23,Preparing for the future: water for a growing population,1998
W2340108066,https://doi.org/10.2166/aqua.2005.0033,Examination of three-dimensional flow characteristics in the distribution channel to the flocculation basin using computational fluid dynamics simulation,2005
W2048755528,https://doi.org/10.2166/aqua.2008.041,Molecular weight distribution variation of assimilable organic carbon during ozonation/BAC process,2008
W51728758,https://doi.org/10.2166/aqua.2002.0035,Anti-scaling properties of copper,2002
W2316278255,https://doi.org/10.2166/aqua.2002.0033,Electrochemical and photocatalytic reduction of perchlorate ion,2002
W2315579287,https://doi.org/10.2166/aqua.2014.100,Simulating residential indoor water demand by means of a probability based end-use model,2014
W35930744,https://doi.org/10.2166/aqua.2006.036,Analysis of pollution status of Amadi Creek and its management,2006
W2014409196,https://doi.org/10.2166/aqua.2014.103,Innovative research program on the renewal of aging water infrastructure systems,2014
W2262392397,https://doi.org/10.2166/aqua.2015.100,Release behavior of odor contaminants derived from<i>Microcystis aeruginosa</i>in rivers and a non-strict anaerobic aqueous system,2015
W3216175045,https://doi.org/10.2166/aqua.2021.133,Segment-based resilience response and intervention evaluation of water distribution systems,2021
W1966636925,https://doi.org/10.2166/aqua.2007.025,Reclamation of backwash water by cross flow microfiltration- a case study,2007
W1981685686,https://doi.org/10.2166/aqua.2014.135,A kinetic study of nitrification inhibition in water distribution systems using low levels of chlorite,2014
W1608040191,https://doi.org/10.2166/aqua.2004.0038,Crystalline hydrous titanium (IV) oxide (CHTO): An arsenic (III) scavenger from natural water,2004
W857014780,https://doi.org/10.2166/aqua.2015.035,The effect of immobilized catalyst structure on the degradation of chemical and biological contaminants in simulated solar photocatalytic water purification,2015
W159217712,https://doi.org/10.2166/aqua.2002.0031,Estimation of leakage in the water distribution network of the Holy City of Makkah,2002
W2324692273,https://doi.org/10.2166/aqua.2013.141,Impacts of salt type and concentration on coagulation of humic acid and silica,2013
W2990841390,https://doi.org/10.2166/aqua.2019.031,An experimental analysis on accuracy of customer water meters under various flow rates and water pressures,2019
W2762052121,https://doi.org/10.2166/aqua.2017.183,Effects of sulfate and nitrate on the taste of water: a study with a trained panel,2017
W2291798889,https://doi.org/10.2166/aqua.1999.0022,"Sweep coagulation: structures, mechanisms and practice",1999
W2324539109,https://doi.org/10.2166/aqua.2013.016,Degradation of 2-MIB in aqueous solution by ZnOOH catalyzed ozonation,2013
W2058046739,https://doi.org/10.2166/aqua.2008.027,"Loss of chlorine, chloramine or chlorine dioxide concentration following exposure to UV light",2008
W2197499829,https://doi.org/10.2166/aqua.2006.0004,Condition assessment to estimate failure rates in buried metallic pipelines,2006
W2770990486,https://doi.org/10.2166/aqua.2017.082,Improvement on algae and turbidity removal in an integrated flotation and sedimentation unit using side flow-inclined plate settlers: evidence from a full-scale field experiment,2017
W2022228990,https://doi.org/10.2166/aqua.2014.162,Water resources and the potential of brackish groundwater extraction in Egypt: a review,2014
W2990903115,https://doi.org/10.2166/aqua.2019.084,Economic and environmental impact analysis of ammoniacal nitrogen removal from landfill leachate using sequencing batch reactor: a case study from Czech Republic,2019
W1990062802,https://doi.org/10.2166/aqua.2007.019,Bacterial species and variation in the biofilm of water distribution system in Harbin city,2007
W1980656972,https://doi.org/10.2166/aqua.2011.013,Application of unidirectional flushing in water distribution pipes,2011
W121589726,https://doi.org/10.2166/aqua.1998.10,Effect of pH and hydrogen peroxide on aldehyde formation in the ozonation process,1998
W1964024673,https://doi.org/10.2166/aqua.2007.024,Recycling the wastewater of the industrial park in Northern Taiwan using UF-RO system: in-situ pilot testing and cost analysis,2007
W2995515753,https://doi.org/10.2166/aqua.2008.046,Effects of hydrophobe contents of amphiphilic polyelectrolytes on flocs size and removal efficiency of NOM from waters,2008
W1978767030,https://doi.org/10.2166/aqua.2009.053,Gravity powered flow controllers for chlorine and alum dosing,2009
W2591943234,https://doi.org/10.2166/aqua.2017.081,Comparison between an intrinsic and a specific vulnerability method using a GIS tool: case of the Smar aquifer in Maritime Djeffara (southeastern Tunisia),2017
W2077970106,https://doi.org/10.2166/aqua.2013.004,Impacts of liquefaction on the potable water system of Christchurch in the 2010–2011 Canterbury (NZ) earthquakes,2013
W2076757723,https://doi.org/10.2166/aqua.2011.038,Optimization–simulation for short-term reservoir operation under flooding conditions,2011
W2007609018,https://doi.org/10.2166/aqua.2008.048,Effects of reversible and irreversible membrane fouling on virus removal by a coagulation–microfiltration system,2008
W2549709567,https://doi.org/10.2166/aqua.2016.077,Low-temperature effects on the removal of soluble manganese in MnOx(s)-coated media systems,2016
W2735330242,https://doi.org/10.2166/aqua.2017.036,Source apportionment of nitrogen in Estonian rivers,2017
W3092322926,https://doi.org/10.2166/aqua.2020.060,Human health risk assessment and spatial distribution of fluoride from shallow groundwater in a region of southwest China,2020
W2283094031,https://doi.org/10.2166/aqua.2004.0022,Monitoring aluminium before and after filtration,2004
W3083015753,https://doi.org/10.2166/aqua.2020.061,Hydrochemistry and multivariate statistical analysis of the quality of water from Lake Bosomtwe for agricultural and human consumption,2020
W2324815013,https://doi.org/10.2166/aqua.2011.086,On the usage of artificial neural networks in chlorine control applications for water distribution networks with high quality water,2011
W2965593110,https://doi.org/10.2166/aqua.2019.009,Hydro-chemical assessment and GIS-mapping of groundwater quality parameters in semi-arid regions,2019
W4214606324,https://doi.org/10.2166/aqua.2022.004,Fuzzy logic-based integrated performance evaluation of a water distribution network,2022
W2081014787,https://doi.org/10.2166/aqua.2008.102,Hydroxyl radical rate constants: comparing UV/H2O2 and pulse radiolysis for environmental pollutants,2008
W2094572202,https://doi.org/10.2166/aqua.2013.086,Assessment of manganese removal from over 100 groundwater treatment plants,2013
W2323035585,https://doi.org/10.2166/aqua.2010.101,Application of air stripping to powdered activated carbon adsorption of geosmin and 2-methylisoborneol,2010
W3154997968,https://doi.org/10.2166/aqua.2011.016b,New method for urea analysis in surface and tap waters with LC-OCD-OND (liquid chromatography–organic carbon detection–organic nitrogen detection),2011
W2315476926,https://doi.org/10.2166/aqua.2013.099,Arsenite sorption and oxidation by synthetic birnessite,2013
W2323371026,https://doi.org/10.2166/aqua.2010.081,Determination of conventional velocity gradient (G) using CFD technique for a pilot-scale flocculation system,2010
W1986092460,https://doi.org/10.2166/aqua.2014.095,Pump energy efficiency field testing and benchmarking in Canada,2014
W1989186860,https://doi.org/10.1046/j.1365-2087.1998.00093.x,Original Article,1998
W2123704919,https://doi.org/10.2166/aqua.1998.0003,"Modeling, simulation and operational parameters of dissolved air flotation",1998
W2315549512,https://doi.org/10.2166/aqua.2013.116,Bench scale evaluation of Fe(II) ions on haloacetic acids (HAAs) formation in synthetic water,2013
W1995073405,https://doi.org/10.2166/aqua.2013.122,Assessing UV- and fluorescence-based metrics as disinfection byproduct precursor surrogate parameters in a water body influenced by a heavy rainfall event,2013
W124293854,https://doi.org/10.2166/aqua.2005.063,Comparison of DAX-8 and XAD-8 resins for isolating disinfection byproduct precursors,2006
W2300256309,https://doi.org/10.2166/aqua.2004.0026,Hydrogen sulfide and turbidity control using catalysed oxidation coupled with filtration for groundwater treatment,2004
W3047438584,https://doi.org/10.2166/aqua.2020.010,NOM removal and residual Al minimization by enhanced coagulation: roles of sequence dosing with PACl–FeCl3,2020
W2049728659,https://doi.org/10.2166/aqua.2010.046,Parameters affecting steady-state floc blanket performance,2010
W2612959808,https://doi.org/10.2166/aqua.2017.129,"Local groundwater supply systems for remote settlements, current state and prospects for utilization: case studies from Serbia",2017
W2325302430,https://doi.org/10.2166/aqua.2013.142,Coagulant mixing revisited: theory and practice,2013
W2030090701,https://doi.org/10.2166/aqua.2014.082,Price elasticity of residential water demand in California,2014
W2331929667,https://doi.org/10.2166/aqua.2006.071,"Control of MIB, Geosmin and TON by membrane systems",2006
W2071891242,https://doi.org/10.2166/aqua.2009.092,Prognosis of urban water consumption using hybrid fuzzy algorithms,2009
W2304891503,https://doi.org/10.2166/aqua.2016.053,A resilience-based prioritization scheme for water main rehabilitation,2016
W1975859651,https://doi.org/10.2166/aqua.2011.152,Comparing methods to remove emerging contaminants and disinfection by-product precursors at pilot scale,2011
W2987057083,https://doi.org/10.2166/aqua.2019.087,EPANET in QGIS framework: the QEPANET plugin,2019
W2315600868,https://doi.org/10.2166/aqua.2004.0032,Optimization and simulation of a multiple reservoir system operation,2004
W206520896,https://doi.org/10.2166/aqua.2005.0039,Application of flow path algorithm in flow pattern mapping and loop data generation for a water distribution system,2005
W189964583,https://doi.org/10.2166/aqua.2002.0017,Effect of groundwater quality on adsorptive iron removal,2002
W3178644341,https://doi.org/10.2166/aqua.2021.049,Autonomous metering system for monitoring water consumption,2021
W2303214219,https://doi.org/10.2166/aqua.2016.070,Evaluation of methods for reducing the total cost in rural water pumping stations in Iran: a case study,2016
W2265454773,https://doi.org/10.2166/aqua.2015.045,Optimization of ultrasound-induced inactivation of model bacterial mixture using response surface methodology,2015
W2004644211,https://doi.org/10.2166/aqua.2008.037,The effect of chlorine demand on estimation of the inactivation rate constant,2008
W4321371698,https://doi.org/10.2166/aqua.2023.217,Efficacy testing of non-oxidizing biocides for polyamide membrane biofouling prevention using a modified CDC biofilm reactor,2023
W4311078371,https://doi.org/10.2166/aqua.2022.143,"The role of chloramines in enhancing soluble manganese removal by manganese contactors by W.R. Knocke, A.M. Weber, P.H. Hargette and E. Odom",2022
W75219854,https://doi.org/10.2166/aqua.2000.0010,Integrated water resources management for Egypt,2000
W2071667916,https://doi.org/10.2166/aqua.2010.093,Extending membrane longevity by using MIEX as a pre-treatment,2010
W2025478920,https://doi.org/10.2166/aqua.2013.124,Optimising the water sector market structure in Portugal,2013
W1480670825,https://doi.org/10.2166/aqua.1998.0004,Effects of iron and manganese on the scaling potentiality of water,1998
W2289497644,https://doi.org/10.2166/aqua.2015.068,Musty odor producing benthic cyanobacteria in the Tama River (Japan) and identification of species by genetic analysis,2015
W2090254845,https://doi.org/10.2166/aqua.2014.147,Iron-based sorption materials for the removal of antimony from water,2014
W2312281869,https://doi.org/10.2166/aqua.2003.0032,Disinfection of domestic water systems for Legionella pneumophila,2003
W2343656047,https://doi.org/10.2166/aqua.2000.0023,Characterization and isolation of natural organic matter from a eutrophic reservoir,2000
W3044629565,https://doi.org/10.2166/aqua.2020.079,Optimization of backwash parameters for hollow fiber membrane filters used for water purification,2020
W2265010720,https://doi.org/10.2166/aqua.2004.0001,"Removal of Cryptosporidium by in-line filtration: effects of coagulant type, filter loading rate and temperature",2004
W2049420487,https://doi.org/10.2166/aqua.2010.087,Hybrid membrane process: Performance evaluation of biological PAC,2010
W3151250483,https://doi.org/10.1046/j.1365-2087.1998.00073.x,Original Article,1998
W2225709320,https://doi.org/10.2166/aqua.2003.0041,Activated carbon adsorption of chloroacetanilide herbicides and their degradation products from surface water supplies,2003
W2003739929,https://doi.org/10.2166/aqua.2010.053,A pilot-scale study of backwashing ultrafiltration membrane with demineralized water,2010
W2659924691,https://doi.org/10.2166/aqua.2017.013,Influence of cavitation phenomenon on the hydraulic behavior of leaks in water distribution systems,2017
W1989480916,https://doi.org/10.2166/aqua.2009.197,Supplementing coagulation with powdered activated carbon as a control strategy for trihalomethanes: application to an existing utility,2009
W2770451805,https://doi.org/10.2166/aqua.2017.058,The comparison of discrete ordinate and Monte Carlo methods in solving of the radiation transfer equations in a heterogenous reactor,2017
W168079913,https://doi.org/10.2166/aqua.2008.0001,UV absorbance ratio index with size exclusion chromatography (URI-SEC) as an NOM property indicator,2008
W2938145946,https://doi.org/10.2166/aqua.2019.118,Removal of arsenic from aqueous solutions using aminated poly(glycidyl methacrylate),2019
W2488719300,https://doi.org/10.2166/aqua.2006.0011,Water pipe system response under dynamic effects,2006
W205576323,https://doi.org/10.2166/aqua.2004.0044,Disinfection effectiveness of ultraviolet (UV) light for heterotrophic bacteria leaving biologically active filters,2004
W2315071324,https://doi.org/10.2166/aqua.2014.002,"Application of generalized regression neural network and support vector regression for monthly rainfall forecasting in western Jilin Province, China",2014
W78664091,https://doi.org/10.2166/aqua.2004.0043,The effect of alum dose on the consolidation behaviour of coagulated clay dispersions,2004
W2964439464,https://doi.org/10.2166/aqua.2019.027,Bacterial community analysis of sulfate-reducing granular sludge exposed to high concentrations of uranium,2019
W1978719141,https://doi.org/10.2166/aqua.2006.044,"The occurrence of Cryptosporidium and Giardia in the Lake Baroon catchment, Queensland, Australia",2006
W1509299469,https://doi.org/10.2166/aqua.2006.0006,Modelling discolouration in a Melbourne (Australia) potable water distribution system,2006
W1985574378,https://doi.org/10.2166/aqua.2008.052,Pipe network system analysis using simulated annealing,2008
W4252236866,https://doi.org/10.2166/aqua.1999.0012,Empirical mathematical models and artificial neural networks for the determination of alum doses for treatment of southern Australian surface waters,1999
W2057153460,https://doi.org/10.2166/aqua.2010.042,Seawater desalination — a green technology?,2010
W2254594540,https://doi.org/10.2166/aqua.2005.0008,Modelling the uptake of natural organic matter (NOM) by different granular sorbent media,2005
W2328752645,https://doi.org/10.2166/aqua.2010.076,Calcite precipitation from aqueous solutions with different calcium and hydrogen carbonate concentrations,2010
W2326298430,https://doi.org/10.2166/aqua.2000.0015,Gravity flow water distribution system design,2000
W2263797047,https://doi.org/10.2166/aqua.2015.072,"Occurrence of algae and algae-related taste and odour (T&amp;O) compounds in the Qingcaosha Reservoir, China",2015
W2063679260,https://doi.org/10.2166/aqua.2006.053,Application of image analysis to evaluate the flocculation process,2006
W1977930536,https://doi.org/10.2166/aqua.2013.106,Optimal sensor placement for event detection and source identification in water distribution networks,2013
W2576447211,https://doi.org/10.2166/aqua.2017.025,Characterization and comparison of iron oxyhydroxide precipitates from biotic and abiotic groundwater treatments,2017
W3165750111,https://doi.org/10.2166/aqua.2021.139,Dispersed solar still for effective desalination using montmorillonite nanoparticles for sturdy clean water yield,2021
W4321371807,https://doi.org/10.2166/aqua.2023.191,A pilot study on the dual membrane process of ultrafiltration and nanofiltration to treat algae-laden raw water compared to O3-BAC,2023
W2318979034,https://doi.org/10.2166/aqua.2005.0016,Inactivation of Cryptosporidium oocysts and Giardia cysts by ultraviolet light in the presence of natural particulate matter,2005
W2581093588,https://doi.org/10.2166/aqua.2017.046,Artificial intelligence for predicting solar still production and comparison with stepwise regression under arid climate,2017
W2280264866,https://doi.org/10.2166/aqua.2015.034,A stochastic approach for extended partial blockage detection in viscoelastic pipelines: numerical and laboratory experiments,2015
W2303924128,https://doi.org/10.2166/aqua.2016.084,Comparison of solution methods for analyzing water distribution networks under pressure-deficient conditions,2016
W2581288677,https://doi.org/10.2166/aqua.2017.035,A practical low-cost model for prediction of the groundwater quality using artificial neural networks,2017
W127351705,https://doi.org/10.2166/aqua.2003.0005,Performance of low-cost adsorbents for the removal of copper and lead,2003
W2298801826,https://doi.org/10.2166/aqua.2000.0001,Effect of mixing on the kinetics of polymer-aided flocculation,2000
W2419066084,https://doi.org/10.2166/aqua.2004.0021,Design life of water transmission mains for exponentially growing water demand,2004
W2340218008,https://doi.org/10.2166/aqua.2006.027,Integration of quality control and GIS to improve water network in the city of Sharjah,2006
W2918633871,https://doi.org/10.2166/aqua.2019.079,A novel approach in determination of the effluent applications,2019
W2013409436,https://doi.org/10.2166/aqua.2009.037,On-line free-chlorine/total-chlorine monitors' evaluation – a step towards a correct choice of residual disinfectant monitor,2009
W2257004553,https://doi.org/10.2166/aqua.2003.0021,Water resources and supply policy in developing countries with special reference to Sudan,2003
W2044657202,https://doi.org/10.2166/aqua.2014.145,Transformation of an existing physicochemical plant for iron and manganese removal by the application of biological processes,2014
W2000897037,https://doi.org/10.2166/aqua.2006.041,Dependence of perceived aggregate size on pixel resolution using an imaging method,2006
W2760939348,https://doi.org/10.2166/aqua.2017.066,Resilience-based water main rehabilitation planning in a multi-hazard context,2017
W1485246298,https://doi.org/10.2166/aqua.2005.068,Inactivation of<i>Bacillus</i><i>globigii</i>by chlorination: A hierarchical Bayesian model,2006
W2323428427,https://doi.org/10.2166/aqua.2013.038,Model calibration and uncertainty analysis of runoff in the Zayanderood River basin using generalized likelihood uncertainty estimation (GLUE) method,2013
W1968077426,https://doi.org/10.2166/aqua.2014.158,Statistical significance testing of parallel pilot-scale coagulation optimization study to compare aluminum sulfate and polyaluminum chloride performance,2014
W2326343973,https://doi.org/10.2166/aqua.2011.061,A comparison of the Eulerian and particle tracking approaches for prediction of ozone contactor performance,2011
W2021685284,https://doi.org/10.2166/aqua.2013.025,More efficient alkalisation with ground limestone in groundwater treatment,2013
W2074644999,https://doi.org/10.2166/aqua.2014.109,Iron and manganese removal from groundwater by filtration through a chalcedonite bed,2014
W2329270831,https://doi.org/10.2166/aqua.2011.008,Prediction of the effects of vortex shedding on UV disinfection efficiency,2011
W4311993058,https://doi.org/10.2166/aqua.2022.024,Hydraulic modeling approach for evaluating the performance of flow-starved water transmission networks,2022
W2750398849,https://doi.org/10.2166/aqua.2017.060,Experimental characterization of PVC-O pipes for transient modeling,2017
W203282249,https://doi.org/10.2166/aqua.2005.020,Investigations on reduction of colour from pulp and paper mill effluent by activated coconut jute carbon,2006
W2291005511,https://doi.org/10.2166/aqua.2003.0022,Appropriate pricing and cost recovery in water services,2003
W2781732529,https://doi.org/10.2166/aqua.2018.153,Analytical and numerical investigation on the dynamic characteristics of entrapped air in a rapid filling pipe,2018
W2342537097,https://doi.org/10.2166/aqua.2000.0007,"Relationships between total particle count, aerobic spore-forming bacteria and turbidity in direct filtration",2000
W2060842722,https://doi.org/10.2166/aqua.2010.011,Cost effective way to harvest estuarine water: variable salinity desalination concept,2010
W2033028895,https://doi.org/10.2166/aqua.2013.110,Life Cycle Costing: a tool to manage the urban water cycle,2013
W2326462684,https://doi.org/10.2166/aqua.2012.044,Intrusion and leakage in drinking systems induced by pressure variation,2012
W4252528721,https://doi.org/10.2166/aqua.2012.057b,"Sustainable groundwater management using reclaimed water: the Torreele/St-André case in Flanders, Belgium",2012
W2084079533,https://doi.org/10.2166/aqua.2012.096,Removal of geosmin and 2-methylisoborneol during managed aquifer recharge: batch and column studies,2012
W118445331,https://doi.org/10.2166/aqua.1998.34,Performance indicators: benchmarking between six cities in Scandinavia,1998
W2035543556,https://doi.org/10.2166/aqua.2011.105,Performance of modified design pond sand filters,2011
W3089947953,https://doi.org/10.2166/aqua.2020.212,"Evaluation of environmental indicators of RO seawater desalination: case study coastal strip of Hormozgan province, Iran",2020
W2586331206,https://doi.org/10.2166/aqua.2017.072,Comparison of the water purification efficiency of two different flocculation-sediment-filtration (FSF) processes in Chaohu Lake in China,2017
W2335754464,https://doi.org/10.2166/aqua.2014.007,"Dissolved organic carbon and trihalomethane formation potential removal during coagulation of a typical UK upland water with alum, PAX-18 and PIX-322",2014
W2024897779,https://doi.org/10.2166/aqua.2006.058,CFD analysis of particle deposition in the spacer-filled membrane module,2006
W2560972343,https://doi.org/10.2166/aqua.2017.089,"Interactions between ammonia, iron and manganese removal using pilot-scale biofilters",2017
W2062512489,https://doi.org/10.2166/aqua.2012.048,Fe(II) and Fe(III) adsorption by chitosan-tripolyphosphate beads: kinetic and equilibrium studies,2012
W2342213248,https://doi.org/10.2166/aqua.2015.046,Removal of cationic dyes from aqueous solutions using NiFe<sub>2</sub>O<sub>4</sub>nanoparticles,2015
W2320885132,https://doi.org/10.2166/aqua.2014.165,Quick start-up of membrane bioreactor for treating micro-polluted surface water under low temperature,2014
W2324862062,https://doi.org/10.2166/aqua.2012.132,Effectiveness of oxidative filter materials for manganese removal from groundwater,2012
W2764908149,https://doi.org/10.2166/aqua.2015.002,"Corrigendum:<i>Journal of Water Supply: Research and Technology – AQUA</i>64 (6), 670–687: Ranking of conceptualized groundwater models based on model information criteria, Majid Ehtiat, S. Jamshid Mousavi and Abbas Ghaheri",2015
W2084434419,https://doi.org/10.2166/aqua.2006.043,"Enhanced coagulation, flocculation and immersed ultrafiltration for treatment of low alkalinity and highly coloured upland water",2006
W2072440962,https://doi.org/10.2166/aqua.2014.093,"Discussion of Filtration and manganese removal by Geoff Hamilton, Barry Chiswell, John Terry, David Dixon and Lindsay Sly, 2013 Journal of Water Supply: Research and Technology—AQUA62 (7), 417–425, doi:10.2166/aqua.2013.093",2014
W2287992868,https://doi.org/10.2166/aqua.2004.0004,Chemical reduction of nitrate by metallic iron,2004
W2207383002,https://doi.org/10.2166/aqua.2015.160,High adsorption capacity of MWCNTs for removal of anionic surfactant SDBS from aqueous solutions,2015
W2978305764,https://doi.org/10.2166/aqua.2019.080,Determination of the corresponding roughness height in a WDS model containing old rough pipes,2019
W4214903738,https://doi.org/10.2166/aqua.2022.112,"Investigating the effects of climate change, drought, and agricultural sector policies on the trend of the water poverty index in Iran",2022
W2779251848,https://doi.org/10.2166/aqua.2017.008,Questionnaire survey on water consumption and preparedness for water outages at intensive care homes for the elderly in Japan,2017
W2018143733,https://doi.org/10.2166/aqua.2014.166,Efficient minimum night flow analysis using Bayesian inference,2014
W3202604985,https://doi.org/10.2166/aqua.2021.042,Scale precipitation on HDPE pipe by degassing of CO2 dissolved in water,2021
W2472170919,https://doi.org/10.2166/aqua.2016.118,Amino-functionalized mesoporous MCM-41: an efficient adsorbent for the removal of chromium (III) ions from aqueous solution,2016
W2309783548,https://doi.org/10.2166/aqua.2015.016,"Study of the environmental flow of rivers, a case study, Kashkan River, Iran",2015
W2467598845,https://doi.org/10.2166/aqua.2002.0030,Calcite-amended horizontal roughing filtration for clay turbidity removal,2002
W2309398174,https://doi.org/10.2166/aqua.2015.077,Modeling of the adsorption breakthrough behaviors of 4-chlorophenol in a fixed bed of nano graphene oxide adsorbent,2015
W2341774335,https://doi.org/10.2166/aqua.2001.0010,Improving the energy efficiency of pumping systems,2001
W3145647657,https://doi.org/10.2166/aqua.2021.166,Coupling of the coagulation/flocculation and the anodic oxidation processes for the treatment of textile wastewater,2021
W2053689926,https://doi.org/10.2166/aqua.2012.054,Optimization studies for catalytic ozonation of cephalexin antibiotic in a batch reactor,2012
W2023380308,https://doi.org/10.2166/aqua.2010.108,Study on failure rate analysis for water distribution pipelines,2010
W2900272741,https://doi.org/10.2166/aqua.2018.036,Simulating thermal stratification and modeling outlet water temperature in reservoirs with a data-mining method,2018
W2316928976,https://doi.org/10.2166/aqua.2006.056,Zeta potential distributions in particle treatment processes,2006
W2048525378,https://doi.org/10.2166/aqua.2009.021,Rise velocity verification of bubble-floc agglomerates using population balance in the DAF process,2009
W2944204909,https://doi.org/10.2166/aqua.2019.013,Defluoridation of water using micelle templated MCM-41: adsorption and RSM studies,2019
W2094144138,https://doi.org/10.2166/aqua.1999.0014,Laboratory studies on the clean bed headloss of filter media,1999
W2470501252,https://doi.org/10.2166/aqua.2005.0028,Calibration of Hazen–Williams coefficients in pipe networks using tracers,2005
W2339605060,https://doi.org/10.2166/aqua.1998.0007,Efficiency of three powdered activated carbons for the adsorption of atrazine and diuron—use of some models,1998
W4311181725,https://doi.org/10.2166/aqua.2022.218,Niobium pentaoxide (Nb2O5) as an efficient photocatalyst for photocatalytic degradation of rhodamine-B,2022
W2029485065,https://doi.org/10.2166/aqua.2012.101,Real-time modeling of trihalomethane formation in a full-scale distribution system,2012
W2288858867,https://doi.org/10.2166/aqua.2015.096,Generation of daily naturalized flow at ungaged control points,2015
W2520507810,https://doi.org/10.2166/aqua.2004.0016,"Recovery of somatic coliphages in wastewater and seawater samples in relation to bacterial indicator organisms and water hydrochemical parameters in Kaiet Bay station, Alexandria",2004
W2395492972,https://doi.org/10.2166/aqua.2003.0040,Proposed Integrated Land and Water Resources Management System (ILWRMS) for the Bang Pakong river basin: lessons from a user needs assessment,2003
W2154622989,https://doi.org/10.2166/aqua.2015.117,Reduction of ripening time of full-scale manganese removal filters with manganese oxide-coated media,2015
W2282837306,https://doi.org/10.2166/aqua.2004.0006,Examination of monodispersed artificial particles similar to C. parvum oocysts in size as the removal surrogate of Cryptosporidium,2004
